Epoch	Learning Rate	Train Loss	Train Acc.	Test Loss	Test Acc.	
50.000000	0.010000	0.002173	1.000000	0.000000	0.000000	
51.000000	0.010000	0.002286	1.000000	0.000000	0.000000	
52.000000	0.010000	0.002176	1.000000	0.000000	0.000000	
53.000000	0.010000	0.002156	1.000000	0.000000	0.000000	
54.000000	0.010000	0.002191	1.000000	0.000000	0.000000	
55.000000	0.010000	0.002124	1.000000	0.000000	0.000000	
56.000000	0.010000	0.002176	1.000000	0.000000	0.000000	
57.000000	0.010000	0.002116	1.000000	0.000000	0.000000	
58.000000	0.010000	0.002093	1.000000	0.000000	0.000000	
59.000000	0.010000	0.002187	1.000000	0.000000	0.000000	
60.000000	0.010000	0.002159	1.000000	0.000000	0.000000	
61.000000	0.001000	0.002112	1.000000	0.000000	0.000000	
62.000000	0.001000	0.002101	1.000000	0.000000	0.000000	
63.000000	0.001000	0.002096	1.000000	0.000000	0.000000	
64.000000	0.001000	0.002150	1.000000	0.000000	0.000000	
65.000000	0.001000	0.002224	1.000000	0.000000	0.000000	
66.000000	0.001000	0.002121	1.000000	0.000000	0.000000	
67.000000	0.001000	0.002103	1.000000	0.000000	0.000000	
68.000000	0.001000	0.002133	1.000000	0.000000	0.000000	
69.000000	0.001000	0.002118	1.000000	0.000000	0.000000	
70.000000	0.001000	0.002100	1.000000	0.000000	0.000000	
71.000000	0.001000	0.002139	1.000000	0.000000	0.000000	
72.000000	0.001000	0.002154	1.000000	0.000000	0.000000	
73.000000	0.001000	0.002102	1.000000	0.000000	0.000000	
74.000000	0.001000	0.002059	1.000000	0.000000	0.000000	
75.000000	0.001000	0.002192	1.000000	0.000000	0.000000	
76.000000	0.001000	0.002091	1.000000	0.000000	0.000000	
77.000000	0.001000	0.002138	1.000000	0.000000	0.000000	
78.000000	0.001000	0.002060	1.000000	0.000000	0.000000	
79.000000	0.001000	0.002174	1.000000	0.000000	0.000000	
80.000000	0.001000	0.002165	1.000000	0.000000	0.000000	
81.000000	0.001000	0.002102	1.000000	0.000000	0.000000	
82.000000	0.001000	0.002266	1.000000	0.000000	0.000000	
83.000000	0.001000	0.002109	1.000000	0.000000	0.000000	
84.000000	0.001000	0.002128	1.000000	0.000000	0.000000	
85.000000	0.001000	0.002164	1.000000	0.000000	0.000000	
86.000000	0.001000	0.002238	1.000000	0.000000	0.000000	
87.000000	0.001000	0.002179	1.000000	0.000000	0.000000	
88.000000	0.001000	0.002176	1.000000	0.000000	0.000000	
89.000000	0.001000	0.002125	1.000000	0.000000	0.000000	
90.000000	0.001000	0.002181	1.000000	0.000000	0.000000	
91.000000	0.000100	0.002118	1.000000	0.000000	0.000000	
92.000000	0.000100	0.002152	1.000000	0.000000	0.000000	
93.000000	0.000100	0.002114	1.000000	0.000000	0.000000	
94.000000	0.000100	0.002180	1.000000	0.000000	0.000000	
95.000000	0.000100	0.002153	1.000000	0.000000	0.000000	
96.000000	0.000100	0.002115	1.000000	0.000000	0.000000	
97.000000	0.000100	0.002219	1.000000	0.000000	0.000000	
98.000000	0.000100	0.002153	1.000000	0.000000	0.000000	
99.000000	0.000100	0.002146	1.000000	0.000000	0.000000	
100.000000	0.000100	0.002106	1.000000	0.000000	0.000000	
1.000000	0.100000	0.023706	0.992712	0.000000	0.000000	
2.000000	0.100000	0.091613	0.966245	0.000000	0.000000	
3.000000	0.100000	0.062351	0.978136	0.000000	0.000000	
4.000000	0.100000	0.049765	0.981972	0.000000	0.000000	
5.000000	0.100000	0.072482	0.973916	0.000000	0.000000	
6.000000	0.100000	0.031360	0.988109	0.000000	0.000000	
7.000000	0.100000	0.057581	0.979095	0.000000	0.000000	
8.000000	0.100000	0.032740	0.989835	0.000000	0.000000	
9.000000	0.100000	0.021160	0.993479	0.000000	0.000000	
10.000000	0.100000	0.026118	0.991753	0.000000	0.000000	
11.000000	0.100000	0.040923	0.985424	0.000000	0.000000	
12.000000	0.100000	0.045047	0.984465	0.000000	0.000000	
13.000000	0.100000	0.044574	0.985616	0.000000	0.000000	
14.000000	0.100000	0.023354	0.991369	0.000000	0.000000	
15.000000	0.100000	0.024269	0.991561	0.000000	0.000000	
16.000000	0.100000	0.015283	0.995397	0.000000	0.000000	
17.000000	0.100000	0.014570	0.996548	0.000000	0.000000	
18.000000	0.100000	0.014236	0.996164	0.000000	0.000000	
19.000000	0.100000	0.056936	0.980054	0.000000	0.000000	
20.000000	0.100000	0.038765	0.986575	0.000000	0.000000	
21.000000	0.100000	0.079940	0.970464	0.000000	0.000000	
22.000000	0.100000	0.038407	0.986383	0.000000	0.000000	
23.000000	0.100000	0.028898	0.989835	0.000000	0.000000	
24.000000	0.100000	0.054099	0.981204	0.000000	0.000000	
25.000000	0.100000	0.036246	0.988876	0.000000	0.000000	
26.000000	0.100000	0.036329	0.988684	0.000000	0.000000	
27.000000	0.100000	0.052030	0.981396	0.000000	0.000000	
28.000000	0.100000	0.039363	0.984848	0.000000	0.000000	
29.000000	0.100000	0.019537	0.994246	0.000000	0.000000	
30.000000	0.100000	0.012335	0.996931	0.000000	0.000000	
31.000000	0.010000	0.003783	0.999808	0.000000	0.000000	
32.000000	0.010000	0.002522	1.000000	0.000000	0.000000	
33.000000	0.010000	0.002280	1.000000	0.000000	0.000000	
34.000000	0.010000	0.002110	1.000000	0.000000	0.000000	
35.000000	0.010000	0.002004	1.000000	0.000000	0.000000	
36.000000	0.010000	0.002021	1.000000	0.000000	0.000000	
37.000000	0.010000	0.001911	1.000000	0.000000	0.000000	
38.000000	0.010000	0.001856	1.000000	0.000000	0.000000	
39.000000	0.010000	0.001842	1.000000	0.000000	0.000000	
40.000000	0.010000	0.001815	1.000000	0.000000	0.000000	
41.000000	0.010000	0.001801	1.000000	0.000000	0.000000	
42.000000	0.010000	0.001839	1.000000	0.000000	0.000000	
43.000000	0.010000	0.001897	1.000000	0.000000	0.000000	
44.000000	0.010000	0.001853	1.000000	0.000000	0.000000	
45.000000	0.010000	0.001911	1.000000	0.000000	0.000000	
46.000000	0.010000	0.001960	1.000000	0.000000	0.000000	
47.000000	0.010000	0.001855	1.000000	0.000000	0.000000	
48.000000	0.010000	0.001824	1.000000	0.000000	0.000000	
49.000000	0.010000	0.001880	1.000000	0.000000	0.000000	
50.000000	0.010000	0.001900	1.000000	0.000000	0.000000	
51.000000	0.010000	0.001927	1.000000	0.000000	0.000000	
52.000000	0.010000	0.001894	1.000000	0.000000	0.000000	
53.000000	0.010000	0.001905	1.000000	0.000000	0.000000	
54.000000	0.010000	0.001992	1.000000	0.000000	0.000000	
55.000000	0.010000	0.001914	1.000000	0.000000	0.000000	
56.000000	0.010000	0.001971	1.000000	0.000000	0.000000	
57.000000	0.010000	0.002028	1.000000	0.000000	0.000000	
58.000000	0.010000	0.002024	1.000000	0.000000	0.000000	
59.000000	0.010000	0.001970	1.000000	0.000000	0.000000	
60.000000	0.010000	0.002035	1.000000	0.000000	0.000000	
61.000000	0.001000	0.001987	1.000000	0.000000	0.000000	
62.000000	0.001000	0.001981	1.000000	0.000000	0.000000	
63.000000	0.001000	0.002034	1.000000	0.000000	0.000000	
64.000000	0.001000	0.001966	1.000000	0.000000	0.000000	
65.000000	0.001000	0.002033	1.000000	0.000000	0.000000	
66.000000	0.001000	0.001970	1.000000	0.000000	0.000000	
67.000000	0.001000	0.001954	1.000000	0.000000	0.000000	
68.000000	0.001000	0.002021	1.000000	0.000000	0.000000	
69.000000	0.001000	0.001965	1.000000	0.000000	0.000000	
70.000000	0.001000	0.001989	1.000000	0.000000	0.000000	
71.000000	0.001000	0.002009	1.000000	0.000000	0.000000	
72.000000	0.001000	0.002014	1.000000	0.000000	0.000000	
73.000000	0.001000	0.002033	1.000000	0.000000	0.000000	
74.000000	0.001000	0.002002	1.000000	0.000000	0.000000	
75.000000	0.001000	0.001995	1.000000	0.000000	0.000000	
76.000000	0.001000	0.001973	1.000000	0.000000	0.000000	
77.000000	0.001000	0.001982	1.000000	0.000000	0.000000	
78.000000	0.001000	0.002021	1.000000	0.000000	0.000000	
79.000000	0.001000	0.002078	1.000000	0.000000	0.000000	
80.000000	0.001000	0.002058	1.000000	0.000000	0.000000	
81.000000	0.001000	0.002001	1.000000	0.000000	0.000000	
82.000000	0.001000	0.001991	1.000000	0.000000	0.000000	
83.000000	0.001000	0.001996	1.000000	0.000000	0.000000	
84.000000	0.001000	0.001993	1.000000	0.000000	0.000000	
85.000000	0.001000	0.002007	1.000000	0.000000	0.000000	
86.000000	0.001000	0.002090	1.000000	0.000000	0.000000	
87.000000	0.001000	0.001992	1.000000	0.000000	0.000000	
88.000000	0.001000	0.002049	1.000000	0.000000	0.000000	
89.000000	0.001000	0.002020	1.000000	0.000000	0.000000	
90.000000	0.001000	0.002011	1.000000	0.000000	0.000000	
91.000000	0.000100	0.002020	1.000000	0.000000	0.000000	
92.000000	0.000100	0.002038	1.000000	0.000000	0.000000	
93.000000	0.000100	0.002059	1.000000	0.000000	0.000000	
94.000000	0.000100	0.002071	1.000000	0.000000	0.000000	
95.000000	0.000100	0.002015	1.000000	0.000000	0.000000	
96.000000	0.000100	0.002043	1.000000	0.000000	0.000000	
97.000000	0.000100	0.002011	1.000000	0.000000	0.000000	
98.000000	0.000100	0.002014	1.000000	0.000000	0.000000	
99.000000	0.000100	0.002042	1.000000	0.000000	0.000000	
100.000000	0.000100	0.002021	1.000000	0.000000	0.000000	
1.000000	0.100000	0.058127	0.982927	0.000000	0.000000	
2.000000	0.100000	0.100786	0.965087	0.000000	0.000000	
3.000000	0.100000	0.106444	0.960867	0.000000	0.000000	
4.000000	0.100000	0.049705	0.981585	0.000000	0.000000	
5.000000	0.100000	0.044690	0.985037	0.000000	0.000000	
6.000000	0.100000	0.060358	0.978707	0.000000	0.000000	
7.000000	0.100000	0.031462	0.990217	0.000000	0.000000	
8.000000	0.100000	0.019709	0.994437	0.000000	0.000000	
9.000000	0.100000	0.021449	0.993478	0.000000	0.000000	
10.000000	0.100000	0.020303	0.994821	0.000000	0.000000	
11.000000	0.100000	0.021134	0.993286	0.000000	0.000000	
12.000000	0.100000	0.021414	0.991943	0.000000	0.000000	
13.000000	0.100000	0.040027	0.987531	0.000000	0.000000	
14.000000	0.100000	0.089014	0.969883	0.000000	0.000000	
15.000000	0.100000	0.073317	0.971609	0.000000	0.000000	
16.000000	0.100000	0.045928	0.985613	0.000000	0.000000	
17.000000	0.100000	0.037386	0.986572	0.000000	0.000000	
18.000000	0.100000	0.021622	0.994053	0.000000	0.000000	
19.000000	0.100000	0.037392	0.987339	0.000000	0.000000	
20.000000	0.100000	0.027314	0.988490	0.000000	0.000000	
21.000000	0.100000	0.062569	0.979091	0.000000	0.000000	
22.000000	0.100000	0.036982	0.988490	0.000000	0.000000	
23.000000	0.100000	0.078850	0.972377	0.000000	0.000000	
24.000000	0.100000	0.046860	0.984846	0.000000	0.000000	
25.000000	0.100000	0.041659	0.987531	0.000000	0.000000	
26.000000	0.100000	0.036223	0.988490	0.000000	0.000000	
27.000000	0.100000	0.013529	0.996355	0.000000	0.000000	
28.000000	0.100000	0.051397	0.981776	0.000000	0.000000	
29.000000	0.100000	0.070984	0.975638	0.000000	0.000000	
30.000000	0.100000	0.048279	0.983503	0.000000	0.000000	
31.000000	0.010000	0.008703	0.999041	0.000000	0.000000	
32.000000	0.010000	0.005347	0.999808	0.000000	0.000000	
33.000000	0.010000	0.004449	1.000000	0.000000	0.000000	
34.000000	0.010000	0.004190	0.999808	0.000000	0.000000	
35.000000	0.010000	0.003815	1.000000	0.000000	0.000000	
36.000000	0.010000	0.003602	0.999808	0.000000	0.000000	
37.000000	0.010000	0.003290	1.000000	0.000000	0.000000	
38.000000	0.010000	0.003086	1.000000	0.000000	0.000000	
39.000000	0.010000	0.003062	1.000000	0.000000	0.000000	
40.000000	0.010000	0.002836	1.000000	0.000000	0.000000	
41.000000	0.010000	0.002761	1.000000	0.000000	0.000000	
42.000000	0.010000	0.002797	1.000000	0.000000	0.000000	
43.000000	0.010000	0.002615	1.000000	0.000000	0.000000	
44.000000	0.010000	0.002751	1.000000	0.000000	0.000000	
45.000000	0.010000	0.002653	1.000000	0.000000	0.000000	
46.000000	0.010000	0.002551	1.000000	0.000000	0.000000	
47.000000	0.010000	0.002509	1.000000	0.000000	0.000000	
48.000000	0.010000	0.002449	1.000000	0.000000	0.000000	
49.000000	0.010000	0.002454	1.000000	0.000000	0.000000	
50.000000	0.010000	0.002400	1.000000	0.000000	0.000000	
51.000000	0.010000	0.002417	1.000000	0.000000	0.000000	
52.000000	0.010000	0.002441	1.000000	0.000000	0.000000	
53.000000	0.010000	0.002349	1.000000	0.000000	0.000000	
54.000000	0.010000	0.002413	1.000000	0.000000	0.000000	
55.000000	0.010000	0.002349	1.000000	0.000000	0.000000	
56.000000	0.010000	0.002359	1.000000	0.000000	0.000000	
57.000000	0.010000	0.002342	1.000000	0.000000	0.000000	
58.000000	0.010000	0.002329	1.000000	0.000000	0.000000	
59.000000	0.010000	0.002356	1.000000	0.000000	0.000000	
60.000000	0.010000	0.002338	1.000000	0.000000	0.000000	
61.000000	0.001000	0.002266	1.000000	0.000000	0.000000	
62.000000	0.001000	0.002313	1.000000	0.000000	0.000000	
63.000000	0.001000	0.002374	1.000000	0.000000	0.000000	
64.000000	0.001000	0.002257	1.000000	0.000000	0.000000	
65.000000	0.001000	0.002280	1.000000	0.000000	0.000000	
66.000000	0.001000	0.002356	1.000000	0.000000	0.000000	
67.000000	0.001000	0.002297	1.000000	0.000000	0.000000	
68.000000	0.001000	0.002205	1.000000	0.000000	0.000000	
69.000000	0.001000	0.002295	1.000000	0.000000	0.000000	
70.000000	0.001000	0.002370	1.000000	0.000000	0.000000	
71.000000	0.001000	0.002263	1.000000	0.000000	0.000000	
72.000000	0.001000	0.002306	1.000000	0.000000	0.000000	
73.000000	0.001000	0.002277	1.000000	0.000000	0.000000	
74.000000	0.001000	0.002235	1.000000	0.000000	0.000000	
75.000000	0.001000	0.002230	1.000000	0.000000	0.000000	
76.000000	0.001000	0.002231	1.000000	0.000000	0.000000	
77.000000	0.001000	0.002385	1.000000	0.000000	0.000000	
78.000000	0.001000	0.002271	1.000000	0.000000	0.000000	
79.000000	0.001000	0.002276	1.000000	0.000000	0.000000	
80.000000	0.001000	0.002266	1.000000	0.000000	0.000000	
81.000000	0.001000	0.002273	1.000000	0.000000	0.000000	
82.000000	0.001000	0.002295	1.000000	0.000000	0.000000	
83.000000	0.001000	0.002369	1.000000	0.000000	0.000000	
84.000000	0.001000	0.002227	1.000000	0.000000	0.000000	
85.000000	0.001000	0.002330	1.000000	0.000000	0.000000	
86.000000	0.001000	0.002300	1.000000	0.000000	0.000000	
87.000000	0.001000	0.002303	1.000000	0.000000	0.000000	
88.000000	0.001000	0.002276	1.000000	0.000000	0.000000	
89.000000	0.001000	0.002364	1.000000	0.000000	0.000000	
90.000000	0.001000	0.002304	1.000000	0.000000	0.000000	
91.000000	0.000100	0.002238	1.000000	0.000000	0.000000	
92.000000	0.000100	0.002261	1.000000	0.000000	0.000000	
93.000000	0.000100	0.002270	1.000000	0.000000	0.000000	
94.000000	0.000100	0.002330	1.000000	0.000000	0.000000	
95.000000	0.000100	0.002318	1.000000	0.000000	0.000000	
96.000000	0.000100	0.002404	1.000000	0.000000	0.000000	
97.000000	0.000100	0.002250	1.000000	0.000000	0.000000	
98.000000	0.000100	0.002282	1.000000	0.000000	0.000000	
99.000000	0.000100	0.002303	1.000000	0.000000	0.000000	
100.000000	0.000100	0.002329	1.000000	0.000000	0.000000	
1.000000	0.100000	0.026198	0.991945	0.000000	0.000000	
2.000000	0.100000	0.051476	0.981204	0.000000	0.000000	
3.000000	0.100000	0.059159	0.979862	0.000000	0.000000	
4.000000	0.100000	0.027018	0.991369	0.000000	0.000000	
5.000000	0.100000	0.024914	0.993096	0.000000	0.000000	
6.000000	0.100000	0.049382	0.982547	0.000000	0.000000	
7.000000	0.100000	0.028990	0.990027	0.000000	0.000000	
8.000000	0.100000	0.017122	0.994822	0.000000	0.000000	
9.000000	0.100000	0.026356	0.990410	0.000000	0.000000	
10.000000	0.100000	0.051896	0.980629	0.000000	0.000000	
11.000000	0.100000	0.041039	0.987342	0.000000	0.000000	
12.000000	0.100000	0.027548	0.991369	0.000000	0.000000	
13.000000	0.100000	0.044548	0.984081	0.000000	0.000000	
14.000000	0.100000	0.050186	0.982931	0.000000	0.000000	
15.000000	0.100000	0.022207	0.991945	0.000000	0.000000	
16.000000	0.100000	0.015624	0.994438	0.000000	0.000000	
17.000000	0.100000	0.023943	0.993863	0.000000	0.000000	
18.000000	0.100000	0.005293	0.999808	0.000000	0.000000	
19.000000	0.100000	0.002392	1.000000	0.000000	0.000000	
20.000000	0.100000	0.001879	1.000000	0.000000	0.000000	
21.000000	0.100000	0.002238	1.000000	0.000000	0.000000	
22.000000	0.100000	0.002331	1.000000	0.000000	0.000000	
23.000000	0.100000	0.002687	1.000000	0.000000	0.000000	
24.000000	0.100000	0.003775	1.000000	0.000000	0.000000	
25.000000	0.100000	0.002888	1.000000	0.000000	0.000000	
26.000000	0.100000	0.002985	1.000000	0.000000	0.000000	
27.000000	0.100000	0.003041	1.000000	0.000000	0.000000	
28.000000	0.100000	0.003158	1.000000	0.000000	0.000000	
29.000000	0.100000	0.076725	0.977177	0.000000	0.000000	
30.000000	0.100000	0.281626	0.905639	0.000000	0.000000	
31.000000	0.010000	0.063577	0.981204	0.000000	0.000000	
32.000000	0.010000	0.042333	0.989260	0.000000	0.000000	
33.000000	0.010000	0.035239	0.990027	0.000000	0.000000	
34.000000	0.010000	0.030067	0.992328	0.000000	0.000000	
35.000000	0.010000	0.025501	0.993287	0.000000	0.000000	
36.000000	0.010000	0.023745	0.995013	0.000000	0.000000	
37.000000	0.010000	0.020633	0.995972	0.000000	0.000000	
38.000000	0.010000	0.018130	0.997123	0.000000	0.000000	
39.000000	0.010000	0.015639	0.998274	0.000000	0.000000	
40.000000	0.010000	0.014085	0.999233	0.000000	0.000000	
41.000000	0.010000	0.012868	0.998849	0.000000	0.000000	
42.000000	0.010000	0.012171	0.998849	0.000000	0.000000	
43.000000	0.010000	0.011105	0.999616	0.000000	0.000000	
44.000000	0.010000	0.010272	0.999808	0.000000	0.000000	
45.000000	0.010000	0.009334	1.000000	0.000000	0.000000	
46.000000	0.010000	0.008692	0.999808	0.000000	0.000000	
47.000000	0.010000	0.008925	1.000000	0.000000	0.000000	
48.000000	0.010000	0.007886	1.000000	0.000000	0.000000	
49.000000	0.010000	0.007561	1.000000	0.000000	0.000000	
50.000000	0.010000	0.007321	1.000000	0.000000	0.000000	
51.000000	0.010000	0.007051	1.000000	0.000000	0.000000	
52.000000	0.010000	0.006853	1.000000	0.000000	0.000000	
53.000000	0.010000	0.006236	1.000000	0.000000	0.000000	
54.000000	0.010000	0.006269	1.000000	0.000000	0.000000	
55.000000	0.010000	0.005754	1.000000	0.000000	0.000000	
56.000000	0.010000	0.005665	1.000000	0.000000	0.000000	
57.000000	0.010000	0.005783	1.000000	0.000000	0.000000	
58.000000	0.010000	0.005354	1.000000	0.000000	0.000000	
59.000000	0.010000	0.005474	1.000000	0.000000	0.000000	
60.000000	0.010000	0.004982	1.000000	0.000000	0.000000	
61.000000	0.001000	0.004700	1.000000	0.000000	0.000000	
62.000000	0.001000	0.004646	1.000000	0.000000	0.000000	
63.000000	0.001000	0.004685	1.000000	0.000000	0.000000	
64.000000	0.001000	0.004576	1.000000	0.000000	0.000000	
65.000000	0.001000	0.004531	1.000000	0.000000	0.000000	
66.000000	0.001000	0.004575	1.000000	0.000000	0.000000	
67.000000	0.001000	0.004530	1.000000	0.000000	0.000000	
68.000000	0.001000	0.004647	1.000000	0.000000	0.000000	
69.000000	0.001000	0.004663	1.000000	0.000000	0.000000	
70.000000	0.001000	0.004504	1.000000	0.000000	0.000000	
71.000000	0.001000	0.004558	1.000000	0.000000	0.000000	
72.000000	0.001000	0.004559	1.000000	0.000000	0.000000	
73.000000	0.001000	0.004483	1.000000	0.000000	0.000000	
74.000000	0.001000	0.004664	1.000000	0.000000	0.000000	
75.000000	0.001000	0.004534	1.000000	0.000000	0.000000	
76.000000	0.001000	0.004421	1.000000	0.000000	0.000000	
77.000000	0.001000	0.004407	1.000000	0.000000	0.000000	
78.000000	0.001000	0.004525	1.000000	0.000000	0.000000	
79.000000	0.001000	0.004396	1.000000	0.000000	0.000000	
80.000000	0.001000	0.004414	1.000000	0.000000	0.000000	
81.000000	0.001000	0.004388	1.000000	0.000000	0.000000	
82.000000	0.001000	0.004343	1.000000	0.000000	0.000000	
83.000000	0.001000	0.004387	1.000000	0.000000	0.000000	
84.000000	0.001000	0.004509	1.000000	0.000000	0.000000	
85.000000	0.001000	0.004344	1.000000	0.000000	0.000000	
86.000000	0.001000	0.004473	1.000000	0.000000	0.000000	
87.000000	0.001000	0.004367	1.000000	0.000000	0.000000	
88.000000	0.001000	0.004457	1.000000	0.000000	0.000000	
89.000000	0.001000	0.004449	1.000000	0.000000	0.000000	
90.000000	0.001000	0.004334	1.000000	0.000000	0.000000	
91.000000	0.000100	0.004250	1.000000	0.000000	0.000000	
92.000000	0.000100	0.004312	1.000000	0.000000	0.000000	
93.000000	0.000100	0.004367	1.000000	0.000000	0.000000	
94.000000	0.000100	0.004260	1.000000	0.000000	0.000000	
95.000000	0.000100	0.004419	1.000000	0.000000	0.000000	
96.000000	0.000100	0.004418	1.000000	0.000000	0.000000	
97.000000	0.000100	0.004399	1.000000	0.000000	0.000000	
98.000000	0.000100	0.004185	1.000000	0.000000	0.000000	
99.000000	0.000100	0.004367	1.000000	0.000000	0.000000	
100.000000	0.000100	0.004390	1.000000	0.000000	0.000000	
1.000000	0.100000	0.113696	0.962601	0.000000	0.000000	
2.000000	0.100000	0.099804	0.964902	0.000000	0.000000	
3.000000	0.100000	0.082759	0.970081	0.000000	0.000000	
4.000000	0.100000	0.095272	0.965286	0.000000	0.000000	
5.000000	0.100000	0.073904	0.974492	0.000000	0.000000	
6.000000	0.100000	0.055208	0.981588	0.000000	0.000000	
7.000000	0.100000	0.040837	0.985999	0.000000	0.000000	
8.000000	0.100000	0.054959	0.978903	0.000000	0.000000	
9.000000	0.100000	0.043210	0.984465	0.000000	0.000000	
10.000000	0.100000	0.021966	0.992904	0.000000	0.000000	
11.000000	0.100000	0.011250	0.997507	0.000000	0.000000	
12.000000	0.100000	0.019391	0.994246	0.000000	0.000000	
13.000000	0.100000	0.025172	0.991945	0.000000	0.000000	
14.000000	0.100000	0.066882	0.977560	0.000000	0.000000	
15.000000	0.100000	0.081532	0.970656	0.000000	0.000000	
16.000000	0.100000	0.052204	0.981780	0.000000	0.000000	
17.000000	0.100000	0.040773	0.987725	0.000000	0.000000	
18.000000	0.100000	0.082827	0.969122	0.000000	0.000000	
19.000000	0.100000	0.035223	0.986383	0.000000	0.000000	
20.000000	0.100000	0.042268	0.985999	0.000000	0.000000	
21.000000	0.100000	0.011213	0.997507	0.000000	0.000000	
22.000000	0.100000	0.011536	0.997315	0.000000	0.000000	
23.000000	0.100000	0.011823	0.996164	0.000000	0.000000	
24.000000	0.100000	0.007790	0.998082	0.000000	0.000000	
25.000000	0.100000	0.009851	0.997890	0.000000	0.000000	
26.000000	0.100000	0.005358	0.999233	0.000000	0.000000	
27.000000	0.100000	0.002944	1.000000	0.000000	0.000000	
28.000000	0.100000	0.002301	1.000000	0.000000	0.000000	
29.000000	0.100000	0.002478	1.000000	0.000000	0.000000	
30.000000	0.100000	0.002979	1.000000	0.000000	0.000000	
31.000000	0.010000	0.002415	1.000000	0.000000	0.000000	
32.000000	0.010000	0.002224	1.000000	0.000000	0.000000	
33.000000	0.010000	0.002302	1.000000	0.000000	0.000000	
34.000000	0.010000	0.002295	1.000000	0.000000	0.000000	
35.000000	0.010000	0.002275	1.000000	0.000000	0.000000	
36.000000	0.010000	0.002277	1.000000	0.000000	0.000000	
37.000000	0.010000	0.002244	1.000000	0.000000	0.000000	
38.000000	0.010000	0.002264	1.000000	0.000000	0.000000	
39.000000	0.010000	0.002309	1.000000	0.000000	0.000000	
40.000000	0.010000	0.002448	1.000000	0.000000	0.000000	
41.000000	0.010000	0.002416	1.000000	0.000000	0.000000	
42.000000	0.010000	0.002272	1.000000	0.000000	0.000000	
43.000000	0.010000	0.002417	1.000000	0.000000	0.000000	
44.000000	0.010000	0.002445	1.000000	0.000000	0.000000	
45.000000	0.010000	0.002423	1.000000	0.000000	0.000000	
46.000000	0.010000	0.002475	1.000000	0.000000	0.000000	
47.000000	0.010000	0.002475	1.000000	0.000000	0.000000	
48.000000	0.010000	0.002420	1.000000	0.000000	0.000000	
49.000000	0.010000	0.002503	1.000000	0.000000	0.000000	
50.000000	0.010000	0.002499	1.000000	0.000000	0.000000	
51.000000	0.010000	0.002584	1.000000	0.000000	0.000000	
52.000000	0.010000	0.002567	1.000000	0.000000	0.000000	
53.000000	0.010000	0.002582	1.000000	0.000000	0.000000	
54.000000	0.010000	0.002511	1.000000	0.000000	0.000000	
55.000000	0.010000	0.002621	1.000000	0.000000	0.000000	
56.000000	0.010000	0.002627	1.000000	0.000000	0.000000	
57.000000	0.010000	0.002624	1.000000	0.000000	0.000000	
58.000000	0.010000	0.002639	1.000000	0.000000	0.000000	
59.000000	0.010000	0.002697	1.000000	0.000000	0.000000	
60.000000	0.010000	0.002632	1.000000	0.000000	0.000000	
61.000000	0.001000	0.002621	1.000000	0.000000	0.000000	
62.000000	0.001000	0.002592	1.000000	0.000000	0.000000	
63.000000	0.001000	0.002652	1.000000	0.000000	0.000000	
64.000000	0.001000	0.002573	1.000000	0.000000	0.000000	
65.000000	0.001000	0.002618	1.000000	0.000000	0.000000	
66.000000	0.001000	0.002538	1.000000	0.000000	0.000000	
67.000000	0.001000	0.002607	1.000000	0.000000	0.000000	
68.000000	0.001000	0.002608	1.000000	0.000000	0.000000	
69.000000	0.001000	0.002567	1.000000	0.000000	0.000000	
70.000000	0.001000	0.002593	1.000000	0.000000	0.000000	
71.000000	0.001000	0.002636	1.000000	0.000000	0.000000	
72.000000	0.001000	0.002592	1.000000	0.000000	0.000000	
73.000000	0.001000	0.002615	1.000000	0.000000	0.000000	
74.000000	0.001000	0.002606	1.000000	0.000000	0.000000	
75.000000	0.001000	0.002639	1.000000	0.000000	0.000000	
76.000000	0.001000	0.002648	1.000000	0.000000	0.000000	
77.000000	0.001000	0.002641	1.000000	0.000000	0.000000	
78.000000	0.001000	0.002617	1.000000	0.000000	0.000000	
79.000000	0.001000	0.002651	1.000000	0.000000	0.000000	
80.000000	0.001000	0.002625	1.000000	0.000000	0.000000	
81.000000	0.001000	0.002620	1.000000	0.000000	0.000000	
82.000000	0.001000	0.002585	1.000000	0.000000	0.000000	
83.000000	0.001000	0.002610	1.000000	0.000000	0.000000	
84.000000	0.001000	0.002613	1.000000	0.000000	0.000000	
85.000000	0.001000	0.002678	1.000000	0.000000	0.000000	
86.000000	0.001000	0.002671	1.000000	0.000000	0.000000	
87.000000	0.001000	0.002582	1.000000	0.000000	0.000000	
88.000000	0.001000	0.002616	1.000000	0.000000	0.000000	
89.000000	0.001000	0.002623	1.000000	0.000000	0.000000	
90.000000	0.001000	0.002619	1.000000	0.000000	0.000000	
91.000000	0.000100	0.002650	1.000000	0.000000	0.000000	
92.000000	0.000100	0.002597	1.000000	0.000000	0.000000	
93.000000	0.000100	0.002613	1.000000	0.000000	0.000000	
94.000000	0.000100	0.002604	1.000000	0.000000	0.000000	
95.000000	0.000100	0.002627	1.000000	0.000000	0.000000	
96.000000	0.000100	0.002575	1.000000	0.000000	0.000000	
97.000000	0.000100	0.002618	1.000000	0.000000	0.000000	
98.000000	0.000100	0.002594	1.000000	0.000000	0.000000	
99.000000	0.000100	0.002637	1.000000	0.000000	0.000000	
